_id,alias
64cc2db4830ba29148daa629,"Oster, Christian"
64cc2db4830ba29148daa629,Christian Oster
64cc2db4830ba29148daa642,"Mandell, Muriel"
64cc2db4830ba29148daa655,"Andrews, Paul"
64cc2db4830ba29148daa655,Paul Andrews
64cc2db4830ba29148daa657,Bobbi Katz
64cc2db4830ba29148daa657,"Katz, Bobbi"
64cc2db4830ba29148daa668,"Kent, Jack"
64cc2db4830ba29148daa668,Jack Kent
64cc2db4830ba29148daa674,"Pellowski, Michael"
64cc2db4830ba29148daa674,"pellowski, michael"
64cc2db4830ba29148daa676,"Condon, Richard"
64cc2db4830ba29148daa676,Richard Condon
64cc2db4830ba29148daa682,"Cristaldi, Kathryn"
64cc2db4830ba29148daa682,Kathryn Cristaldi
64cc2db4830ba29148daa6bc,"Shaeffer, Claire B."
64cc2db4830ba29148daa6bc,Claire B. Shaeffer
64cc2db4830ba29148daa6d2,"Duriez, Colin"
64cc2db4830ba29148daa6fe,"Patterson, Kevin"
64cc2db4830ba29148daa709,"Jacob, Piers A"
64cc2db4830ba29148daa70a,"Cardoso, Miguel Esteves"
64cc2db4830ba29148daa712,"Seife, Charles"
64cc2db4830ba29148daa71f,Dr. Hunter S. Thompson
64cc2db4830ba29148daa72c,"Hentoff, Nat"
64cc2db4830ba29148daa734,David Viscott
64cc2db4830ba29148daa734,"Viscott, David"
64cc2db4830ba29148daa742,"Anders, George"
64cc2db4830ba29148daa76d,"Resnick, Jane"
64cc2db4830ba29148daa788,"Valles, Jules"
64cc2db4830ba29148daa789,Francoise Dorin
64cc2db4830ba29148daa789,"Dorin, Françoise"
64cc2db4830ba29148daa789,"Dorin, Francoise"
64cc2db4830ba29148daa78c,"Russell, Kenneth A."
64cc2db4830ba29148daa78d,"Carter, Philip J."
64cc2db4830ba29148daa798,"Owen, Howard"
64cc2db4830ba29148daa7ad,"Sherman, David"
64cc2db4830ba29148daa7ae,"Cragg, Dan"
64cc2db4830ba29148daa7cd,"Fiarotta, Phyllis"
64cc2db4830ba29148daa7d7,"Dumond, Val"
64cc2db4830ba29148daa7e2,A.E. Hotchner
64cc2db4830ba29148daa7e2,"Hotchner, A.E."
64cc2db4830ba29148daa7e2,"Hotchner, A. E."
64cc2db4830ba29148daa7e2,A. E. Hotchner
64cc2db4830ba29148daa7ef,Cheryl Holt
64cc2db4830ba29148daa7ef,"Holt, Cheryl"
64cc2db4830ba29148daa7f3,Lynn Collum
64cc2db4830ba29148daa7f3,"Collum, Lynn"
64cc2db4830ba29148daa812,"Carr, Fiona"
64cc2db4830ba29148daa82b,"Campbell, Marilyn"
64cc2db4830ba29148daa83d,"Dunn, Carola"
64cc2db4830ba29148daa83d,Carola Dunn
64cc2db4830ba29148daa842,"Wiencek, Henry"
64cc2db4830ba29148daa84f,"Bennett, Sara"
64cc2db4830ba29148daa85b,"Scott, Regina"
64cc2db4830ba29148daa85b,Regina Scott
64cc2db4830ba29148daa899,"Rehnquist, William H."
64cc2db4830ba29148daa89f,"Karbo, Karen"
64cc2db4830ba29148daa8b7,Olga Bicos
64cc2db4830ba29148daa8b7,"Bicos, Olga"
64cc2db4830ba29148daa8d4,"Reno, Dawn"
64cc2db4830ba29148daa901,"Jones, Douglas C."
64cc2db4830ba29148daa901,Douglas C. Jones
64cc2db4830ba29148daa91e,"Stewart, James B."
64cc2db4830ba29148daa91e,James B. Stewart
64cc2db4830ba29148daa93d,Wanda E. Brunstetter
64cc2db4830ba29148daa93d,"Brunstetter, Wanda E."
64cc2db4830ba29148daa949,"Shelley, Rick"
64cc2db4830ba29148daa95e,"Kelly, Orr"
64cc2db4830ba29148daa96d,Patricia Bray
64cc2db4830ba29148daa96d,"Bray, Patricia"
64cc2db4830ba29148daa972,"Cantrell, Raine"
64cc2db4830ba29148daa97d,Nancy Lawrence
64cc2db4830ba29148daa97d,"Lawrence, Nancy"
64cc2db4830ba29148daa9af,"Barry, John M."
64cc2db4830ba29148daa9b1,"Jensen, Jamie"
64cc2db4830ba29148daa9b6,Leland Ferguson
64cc2db4830ba29148daa9b9,"Gernsheim, Alison"
64cc2db4830ba29148daa9c4,"Chapple, Steve"
64cc2db4830ba29148daa9d1,"Astley, Thea"
64cc2db4830ba29148daa9d5,"Kocour, Ruth Anne"
64cc2db4830ba29148daa9d6,"Hodgson, Michael"
64cc2db4830ba29148daa9da,"Camenson, Blythe"
64cc2db4830ba29148daa9dc,"Anderson, Alison"
64cc2db4830ba29148daa9f0,"Connolly, Cyril"
64cc2db4830ba29148daaa26,"Greenfield, James M."
64cc2db4830ba29148daaa2a,"Keeping, Charles"
64cc2db4830ba29148daaa30,"Opie, Iona"
64cc2db4830ba29148daaa69,"Strassfeld, Michael"
64cc2db4830ba29148daaa6a,"Strassfeld, Sharon"
64cc2db4830ba29148daaa6c,"Newman, Peter Charles"
64cc2db4830ba29148daaa76,"Polushkin Robbins, Maria"
64cc2db4830ba29148daaa76,"Robbins, Maria Polushkin"
64cc2db4830ba29148daaa9c,"Lockwood, Cara"
64cc2db4830ba29148daaac0,"Chorao, Kay"
64cc2db4830ba29148daaac0,Kay  Chorao
64cc2db4830ba29148daaac1,"Nobel, Sylvia"
64cc2db4830ba29148daaad2,"D'Amato, Barbara"
64cc2db4830ba29148daaad2,Barbara D'Amato
64cc2db4830ba29148daaadc,"Richardson, Henry Handel"
64cc2db4830ba29148daaae7,"Powell, J. H."
64cc2db4830ba29148daaaee,"Cresswell, Helen"
64cc2db4830ba29148daaaee,Helen Cresswell
64cc2db4830ba29148daaaf7,"Manning, Jason"
64cc2db4830ba29148daab22,Carmen Ministries
64cc2db4830ba29148daab2f,"Schultz, Randy"
64cc2db4830ba29148daab36,"Katz, Alice"
64cc2db4830ba29148daab37,"Katz, Alice J."
64cc2db4830ba29148daab3f,"Turnipseed, Erica Simone"
64cc2db4830ba29148daab5f,"Tine, Robert"
64cc2db4830ba29148daab5f,Robert Tine
64cc2db4830ba29148daab60,Michael Vickerman
64cc2db4830ba29148daab61,Hugh Kelley
64cc2db4830ba29148daab69,"Scrimger, Richard"
64cc2db4830ba29148daab76,"Osang, Alexander"
64cc2db4830ba29148daab8f,"Standiford, Les"
64cc2db4830ba29148daab90,"Wald, Noreen"
64cc2db4830ba29148daab97,"Gurney, Alan"
64cc2db4830ba29148daabb3,"Hatcher, Robin Lee"
64cc2db4830ba29148daabb3,Robin Lee Hatcher
64cc2db4830ba29148daabb5,"Shulman, Martha Rose"
64cc2db4830ba29148daac05,"Naughton, Bill"
64cc2db4830ba29148daac0e,"Lockyer, Herbert"
64cc2db4830ba29148daac27,Bruce Feirstein
64cc2db4830ba29148daac27,"Feirstein, Bruce"
64cc2db4830ba29148daac2e,"Lida, David"
64cc2db4830ba29148daac2f,Pendleton
64cc2db4830ba29148daac43,"Toer, Pramoedya Ananta"
64cc2db4830ba29148daac47,"Dauncey, Guy"
64cc2db4830ba29148daac47,Guy Dauncey
64cc2db4830ba29148daac4c,"Mailer, Norris Church"
64cc2db4830ba29148daac4e,"Grof, Stanislav"
64cc2db4830ba29148daac4e,Stanislav Grof
64cc2db4830ba29148daac54,"Blaisdell, Robert"
64cc2db4830ba29148daac63,"Howard, Clark"
64cc2db4830ba29148daac63,Clark Howard
64cc2db4830ba29148daac68,"Bass, Rick"
64cc2db4830ba29148daac68,Rick Bass
64cc2db4830ba29148daac8e,"Taylor, Phoebe Atwood"
64cc2db4830ba29148daac9a,"Brunner, John"
64cc2db4830ba29148daac9a,John Brunner
64cc2db4830ba29148daac9b,"Handly, Robert"
64cc2db4830ba29148daac9c,"Neff, Pauline"
64cc2db4830ba29148daacb3,Lexa Roséan
64cc2db4830ba29148daacb3,"Roséan, Lexa"
64cc2db4830ba29148daaccc,"Walker, Barbara G."
64cc2db4830ba29148daaccc,Barbara G. Walker
64cc2db4830ba29148daaccc,"Walker, Barbara G"
64cc2db4830ba29148daacce,"Levinson President, Jay Conrad"
64cc2db4830ba29148daacf3,"Bord, Janet"
64cc2db4830ba29148daacf3,Janet Bord
64cc2db4830ba29148daad00,"Tucker, James"
64cc2db4830ba29148daad07,"Gwyn, Richard J."
64cc2db4830ba29148daad0d,Garth Ennis
64cc2db4830ba29148daad0d,"Ennis, Garth"
64cc2db4830ba29148daad2f,Michelin Travel Publications
64cc2db4830ba29148daad2f,"Publications, Michelin Travel"
64cc2db4830ba29148daad39,Sonia Levitin
64cc2db4830ba29148daad39,"Levitin, Sonia"
64cc2db4830ba29148daad47,"Berry, Joy Wilt"
64cc2db4830ba29148daad47,Joy Wilt Berry
64cc2db4830ba29148daad72,C. J. Peters
64cc2db4830ba29148daad7c,"Churchill, Caryl"
64cc2db4830ba29148daad7f,Sally Wentworth
64cc2db4830ba29148daad7f,"Wentworth, Sally"
64cc2db4830ba29148daada1,"Sheldon, Jill"
64cc2db4830ba29148daada1,Jill Sheldon
64cc2db4830ba29148daadbc,"Schurfranz, Vivian"
64cc2db4830ba29148daadbc,Vivian Schurfranz
64cc2db4830ba29148daadc7,"Steward, H. Leighton"
64cc2db4830ba29148daadc7,H. Leighton Steward
64cc2db4830ba29148daadc8,"Bethea M.D., Morrison"
64cc2db4830ba29148daadc9,"Andrews M.D., Sam"
64cc2db4830ba29148daadca,"Balart M.D., Luis"
64cc2db4830ba29148daadd6,"Plant, Richard"
64cc2db4830ba29148daadef,"Wurman, Richard Saul"
64cc2db4830ba29148daadef,Richard Saul Wurman
64cc2db4830ba29148daadfd,"Stark, Steven D"
64cc2db4830ba29148daadfd,"Stark, Steven D."
64cc2db4830ba29148daae15,"Blaine, Michael"
64cc2db4830ba29148daae28,"Enzensberger, Hans Magnus"
64cc2db4830ba29148daae28,Hans Magnus Enzensberger
64cc2db4830ba29148daae32,"Cleverly, Barbara"
64cc2db4830ba29148daae40,"Langbehn, Jenny"
64cc2db4830ba29148daae4c,Hulda Regehr Clark
64cc2db4830ba29148daae4d,"Holton, Hugh"
64cc2db4830ba29148daae84,"Ribes, Antoines"
64cc2db4830ba29148daae86,"Cohen, Bernard"
64cc2db4830ba29148daae87,"Ali, Tariq"
64cc2db4830ba29148daaeb7,Stephen Thompson
64cc2db4830ba29148daaeb7,"Thompson, Stephen"
64cc2db4830ba29148daaebf,"Perry, John Curtis"
64cc2db4830ba29148daaec0,"Pleshakov, Constantine V"
64cc2db4830ba29148daaec0,"Pleshakov, Constantine V."
64cc2db4830ba29148daaed1,"Ni, Hua-Ching"
64cc2db4830ba29148daaed1,"Ni, Hua Ching"
64cc2db4830ba29148daaed1,"Ni, Hua- Ching"
64cc2db4830ba29148daaed1,Hua Ching Ni
64cc2db4830ba29148daaed4,"Weintraub, Stanley"
64cc2db4830ba29148daaee6,"Harrington, Robert F"
64cc2db4830ba29148daaee7,Dorling Kindersley Ltd
64cc2db4830ba29148daaeef,"Bateson, Mary Catherine"
64cc2db4830ba29148daaeef,Mary Catherine Bateson
64cc2db4830ba29148daaef0,"Lambert, Tim"
64cc2db4830ba29148daaef8,Audrey Peterson
64cc2db4830ba29148daaef8,"Peterson, Audrey"
64cc2db4830ba29148daaf0e,"Clements, Alan"
64cc2db4830ba29148daaf11,"Chuang, Lily"
64cc2db4830ba29148daaf12,"McNease, Cathy"
64cc2db4830ba29148daaf13,"Carlson, Susan"
64cc2db4830ba29148daaf28,"Kidman, Fiona"
64cc2db4830ba29148daaf37,"Schulman, Sarah"
64cc2db4830ba29148daaf3c,"Gregory, Susanna"
64cc2db4830ba29148daaf43,"Conrad, Barnaby"
64cc2db4830ba29148daaf43,Barnaby Conrad
64cc2db4830ba29148daaf4c,"Leigh, Julia"
64cc2db4830ba29148daaf4f,"Sesser, Stan"
64cc2db4830ba29148daaf4f,Stan Sesser
64cc2db4830ba29148daaf57,"Rehberg, Linda"
64cc2db4830ba29148daaf57,"REHBERG, LINDA"
64cc2db4830ba29148daaf58,"Conway, Lois"
64cc2db4830ba29148daaf75,"Syal, Meera"
64cc2db4830ba29148daaf7c,"Williams, Darren"
64cc2db4830ba29148daaf7f,"Tanenbaum, Andrew S."
64cc2db4830ba29148daaf7f,Andrew S. Tanenbaum
64cc2db4830ba29148daaf8e,"Alameddine, Rabih"
64cc2db4830ba29148daafad,Rius
64cc2db4830ba29148daafad,RIUS
64cc2db4830ba29148daafb4,"Heidegger, Martin"
64cc2db4830ba29148daafb4,Martin Heidegger
64cc2db4830ba29148daafba,"Bryan, Francis"
64cc2db4830ba29148daafbb,"Aldridge, James"
64cc2db4830ba29148daafd4,"Coelho, P"
64cc2db4830ba29148dab007,"Ricketts, Edward F."
64cc2db4830ba29148dab008,"Hedgpeth, Joel W."
64cc2db4830ba29148dab009,"Calvin, Jack"
64cc2db4830ba29148dab02d,"Roy, Ron"
64cc2db4830ba29148dab02d,Ron Roy
64cc2db4830ba29148dab050,"Galli, Franco"
64cc2db4830ba29148dab053,"Fitzpatrick, Sonya"
64cc2db4830ba29148dab054,"Behn, Aphra"
64cc2db4830ba29148dab05d,Dan Jurgens
64cc2db4830ba29148dab05d,"Jurgens, Dan"
64cc2db4830ba29148dab05e,Karl Kesel
64cc2db4830ba29148dab05f,Louise Simonson
64cc2db4830ba29148dab05f,"Simonson, Louise"
64cc2db4830ba29148dab06b,"Szekeres, Cyndy"
64cc2db4830ba29148dab06b,Cyndy Szekeres
64cc2db4830ba29148dab08e,"Ryan, Alan"
64cc2db4830ba29148dab092,"Bronte, Anne"
64cc2db4830ba29148dab092,Anne Bronte
64cc2db4830ba29148dab0b0,"Whitehead, Mary Beth"
64cc2db4830ba29148dab0b4,"Mosley, Jenny"
64cc2db4830ba29148dab0b5,"Gillibrand, Eileen"
64cc2db4830ba29148dab0ca,Lise Friedman
64cc2db4830ba29148dab0cb,Mary Dowdle
64cc2db4830ba29148dab0d1,"Horch, Daniel"
64cc2db4830ba29148dab0dd,"Chynoweth, Kate"
64cc2db4830ba29148dab0de,"Walker, Neryl"
64cc2db4830ba29148dab0ed,"Holstein, Karin"
64cc2db4830ba29148dab10e,"Yoshikawa, Mako"
64cc2db4830ba29148dab122,"Desaulniers, Marcel"
64cc2db4830ba29148dab13c,Dark Horse Comics
64cc2db4830ba29148dab147,"Taymor, Julie"
64cc2db4830ba29148dab151,"Loven, Zazel"
64cc2db4830ba29148dab158,"Hardy, James Earl"
64cc2db4830ba29148dab158,James Earl Hardy
64cc2db4830ba29148dab15b,"Kramer, J.J."
64cc2db4830ba29148dab162,David Ball
64cc2db4830ba29148dab162,"Ball, David."
64cc2db4830ba29148dab162,"Ball, David"
64cc2db4830ba29148dab169,"Isherwood, Charles"
64cc2db4830ba29148dab16a,"Allen, Ralph"
64cc2db4830ba29148dab16c,"Nemeth, Evi"
64cc2db4830ba29148dab16d,"Snyder, Garth"
64cc2db4830ba29148dab174,W.S Gilbert
64cc2db4830ba29148dab174,"Gilbert, W. S."
64cc2db4830ba29148dab175,Arthur Sullivan
64cc2db4830ba29148dab175,"Sullivan, Arthur"
64cc2db4830ba29148dab178,"Foote, Horton"
64cc2db4830ba29148dab179,"Tirone Smith, Mary-Ann"
64cc2db4830ba29148dab179,Mary-Ann Tirone Smith
64cc2db4830ba29148dab179,"Smith, Mary-Ann Tirone"
64cc2db4830ba29148dab1bf,Robin Schone
64cc2db4830ba29148dab1bf,"Schone, Robin"
64cc2db4830ba29148dab1e3,"Goldt, Max"
64cc2db4830ba29148dab1e3,max-goldt
64cc2db4830ba29148dab1e3,Max Goldt
64cc2db4830ba29148dab1e7,"Turgenev, Ivan"
64cc2db4830ba29148dab1e7,Ivan Turgenev
64cc2db4830ba29148dab1f4,"Miller, Barbara"
64cc2db4830ba29148dab231,"Spiller, Jan"
64cc2db4830ba29148dab239,"Vankin, Jonathan"
64cc2db4830ba29148dab2a4,"Gass, William H."
64cc2db4830ba29148dab2a4,"Gass, William H"
64cc2db4830ba29148dab2a6,"Dorfman, Ariel"
64cc2db4830ba29148dab2b2,"Miller, D. A."
64cc2db4830ba29148dab2b2,"Miller, D. A"
64cc2db4830ba29148dab2b6,"Grossman, David"
64cc2db4830ba29148dab2b6,David Grossman
64cc2db4830ba29148dab2c3,"McNickle, D'Arcy"
64cc2db4830ba29148dab2cd,"Goldberg, Bernard"
64cc2db4830ba29148dab2cd,Bernard Goldberg
64cc2db4830ba29148dab2ce,"Engel, Joel"
64cc2db4830ba29148dab2dd,"Aitken, Judie"
64cc2db4830ba29148dab2df,"Squires, Susan"
64cc2db4830ba29148dab2ef,"Foster, Sharon Ewell"
64cc2db4830ba29148dab306,Canyon Ranch
64cc2db4830ba29148dab32c,"Bond, Simon"
64cc2db4830ba29148dab34d,"Kidney, Walter C."
64cc2db4830ba29148dab350,"Fouts, Roger"
64cc2db4830ba29148dab350,Roger Fouts
64cc2db4830ba29148dab351,"Mills, Stephen Tukel"
64cc2db4830ba29148dab351,Stephen Tukel Mills
64cc2db4830ba29148dab351,"Tukel Mills, Stephen"
64cc2db4830ba29148dab38a,"Siebert, Charles"
64cc2db4830ba29148dab398,"Johnson, Adam"
64cc2db4830ba29148dab39b,"Montero, Mayra"
64cc2db4830ba29148dab39b,Mayra Montero
64cc2db4830ba29148dab39e,"Armstrong, Bob"
64cc2db4830ba29148dab3a0,"Maloney, Elbert S."
64cc2db4830ba29148dab3a1,"Dorman, Helen"
64cc2db4830ba29148dab3a2,"Dorman, Clive"
64cc2db4830ba29148dab3a5,"Brandeis, Gayle"
64cc2db4830ba29148dab3a9,"Teasdale, Wayne"
64cc2db4830ba29148dab3cd,"Greene, Liz"
64cc2db4830ba29148dab3cd,Liz Greene
64cc2db4830ba29148dab3d3,"Colter, Cyrus"
64cc2db4830ba29148dab3de,Rodale Press
64cc2db4830ba29148dab3e3,"Mafi, Maryam"
64cc2db4830ba29148dab3f4,"Marshall, Ian"
64cc2db4830ba29148dab3f5,"Zohar, Danah"
64cc2db4830ba29148dab3fa,"Gershman, Suzy"
64cc2db4830ba29148dab3fe,"Anderson, Robert Mailer"
64cc2db4830ba29148dab412,"OSHO, ."
64cc2db4830ba29148dab412,"Osho , 1931-1990"
64cc2db4830ba29148dab412,Osho
64cc2db4830ba29148dab413,"Rosen, Jody"
64cc2db4830ba29148dab415,"Murphy, Barbara Beasley"
64cc2db4830ba29148dab41f,"Monteilh, Marissa"
64cc2db4830ba29148dab42c,"Parekh, Sameer"
64cc2db4830ba29148dab434,"Siegfried, Tom"
64cc2db4830ba29148dab436,"Osho, Osho"
64cc2db4830ba29148dab438,"Sawyer, Corinne Holt"
64cc2db4830ba29148dab443,"Gurdjieff, G. I."
64cc2db4830ba29148dab467,"Kahn, Alice"
64cc2db4830ba29148dab469,"Tracy, Kathleen"
64cc2db4830ba29148dab469,Kathleen Tracy
64cc2db4830ba29148dab46c,"Wilson, Jonathan"
64cc2db4830ba29148dab47b,Maj Sjöwall
64cc2db4830ba29148dab47b,"Sjöwall, Maj"
64cc2db4830ba29148dab47c,Per Wahlöö
64cc2db4830ba29148dab47c,"Wahlöö, Per"
64cc2db4830ba29148dab47e,"Ford, Jeffrey"
64cc2db4830ba29148dab47e,Jeffrey Ford
64cc2db4830ba29148dab48b,"Rosenbaum, Stephanie"
64cc2db4830ba29148dab493,"Parks, Tim"
64cc2db4830ba29148dab493,"PARKS, Tim"
64cc2db4830ba29148dab493,"Parks, Tim."
64cc2db4830ba29148dab493,Tim Parks
64cc2db4830ba29148dab4a1,"Batchelor, John Calvin"
64cc2db4830ba29148dab4a8,"Krannich, Ron"
64cc2db4830ba29148dab4bc,"Robbins, Jennifer Niederst"
64cc2db4830ba29148dab4cb,"Morgan, Fidelis"
64cc2db4830ba29148dab4cb,Fidelis Morgan
64cc2db4830ba29148dab4cd,"Murray, John"
64cc2db4830ba29148dab4ee,"McNair, James"
64cc2db4830ba29148dab4ee,James McNair
64cc2db4830ba29148dab507,"Miller, J. Keith"
64cc2db4830ba29148dab508,Peter Phillips
64cc2db4830ba29148dab50f,"Sharmat, Marjorie"
64cc2db4830ba29148dab51e,Grace Lebow
64cc2db4830ba29148dab51f,Barbara Kane
64cc2db4830ba29148dab536,"Packer, Jane"
64cc2db4830ba29148dab536,Jane Packer
64cc2db4830ba29148dab53f,"Burger, Evelin"
64cc2db4830ba29148dab540,"Fiebig, Johannes"
64cc2db4830ba29148dab550,Patrick Mazza
64cc2db4830ba29148dab55a,"Roberts, Paul William"
64cc2db4830ba29148dab55c,"Brennan, Georgeanne"
64cc2db4830ba29148dab55d,"Ritzer, George"
64cc2db4830ba29148dab592,"Hubbell, Sue"
64cc2db4830ba29148dab592,Sue Hubbell
64cc2db4830ba29148dab5a5,Samuel Butler
64cc2db4830ba29148dab5a5,"Butler, Samuel"
64cc2db4830ba29148dab5a6,"Allard Jr., Harry G."
64cc2db4830ba29148dab5b1,"Keene, Donald"
64cc2db4830ba29148dab5b1,Donald Keene
64cc2db4830ba29148dab5b4,John R. Horner
64cc2db4830ba29148dab5b4,"Horner, John R."
64cc2db4830ba29148dab5b7,"Heaney, Seamus"
64cc2db4830ba29148dab5b7,Seamus Heaney
64cc2db4830ba29148dab5c2,"Anderson, Jon Lee"
64cc2db4830ba29148dab5f0,"Boylan, Jeanne"
64cc2db4830ba29148dab5f1,Ed Emberley
64cc2db4830ba29148dab5f1,"Emberley, Ed"
64cc2db4830ba29148dab5f6,"Brown, Tony"
64cc2db4830ba29148dab607,Bonnie Worth
64cc2db4830ba29148dab607,"Worth, Bonnie"
64cc2db4830ba29148dab60f,"Casti, John L."
64cc2db4830ba29148dab62d,"Weber, Carl"
64cc2db4830ba29148dab62f,"Wozencraft, Kim"
64cc2db4830ba29148dab63d,"Dreher, Diane"
64cc2db4830ba29148dab63d,"Reher, Diane D."
64cc2db4830ba29148dab63f,"Clark, T. Michael"
64cc2db4830ba29148dab643,"Giphart, Ronald"
64cc2db4830ba29148dab677,"Adamson, Gil"
64cc2db4830ba29148dab68d,"Rhodes, Richard"
64cc2db4830ba29148dab68d,Richard Rhodes
64cc2db4830ba29148dab6cf,"Hollinghurst, Alan"
64cc2db4830ba29148dab6e8,"Baroudi, Carol"
64cc2db4830ba29148dab6f1,"Stiglitz, Joseph E."
64cc2db4830ba29148dab6f1,Joseph E. Stiglitz
64cc2db4830ba29148dab6fe,"McConnell, Dan R"
64cc2db4830ba29148dab6ff,"McConnell, D R"
64cc2db4830ba29148dab707,"Cruden, Alexander"
64cc2db4830ba29148dab71b,"Des Barres, Pamela"
64cc2db4830ba29148dab728,"Brosnahan, Tom"
64cc2db4830ba29148dab729,"Yale, Pat"
64cc2db4830ba29148dab74e,"Swasy, Alecia"
64cc2db4830ba29148dab74f,"Cox, Peter"
64cc2db4830ba29148dab76e,"Grodin, Charles"
64cc2db4830ba29148dab777,"McLuhan, T. C."
64cc2db4830ba29148dab77f,"McGrath, Alister"
64cc2db4830ba29148dab78b,Vine Deloria Jr.
64cc2db4830ba29148dab78b,"Deloria  Jr., Vine"
64cc2db4830ba29148dab78b,"Deloria Jr., Vine"
64cc2db4830ba29148dab795,"Gruenig, Dee"
64cc2db4830ba29148dab795,Dee Gruenig
64cc2db4830ba29148dab796,"Benner, David G."
64cc2db4830ba29148dab79a,"Blomberg, Craig L."
64cc2db4830ba29148dab7a5,David Day
64cc2db4830ba29148dab7a5,"Day, David"
64cc2db4830ba29148dab7b0,"Lin, Jami"
64cc2db4830ba29148dab7b9,"Owens, Louis"
64cc2db4830ba29148dab7e0,"Dantzig, Rudi van"
64cc2db4830ba29148dab7e4,"Moondance, Wolf"
64cc2db4830ba29148dab7ec,"York, Carol Beach"
64cc2db4830ba29148dab7ec,Carol Beach York
64cc2db4830ba29148dab7f2,"Brown, Rebecca"
64cc2db4830ba29148dab7f2,Rebecca Brown
64cc2db4830ba29148dab7f9,"Stanhope, Niqui"
64cc2db4830ba29148dab805,"Sims, Janice"
64cc2db4830ba29148dab805,Janice Sims
64cc2db4830ba29148dab810,"Vollmann, William T."
64cc2db4830ba29148dab810,William T. Vollmann
64cc2db4830ba29148dab814,"Laudat, Reon"
64cc2db4830ba29148dab819,"Blayne, Sara"
64cc2db4830ba29148dab819,Sara Blayne
64cc2db4830ba29148dab823,"Valentino, Donna"
64cc2db4830ba29148dab823,Donna Valentino
64cc2db4830ba29148dab834,"Fields, Hillary"
64cc2db4830ba29148dab837,"Gross, Ruth Belov"
64cc2db4830ba29148dab849,"Held, Gilbert"
64cc2db4830ba29148dab875,"Carrell, Jennifer Lee"
64cc2db4830ba29148dab881,"McHenry, Janet Holm"
64cc2db4830ba29148dab890,"Wyden, Peter"
64cc2db4830ba29148dab890,Peter Wyden
64cc2db4830ba29148dab89d,"daum, meghan"
64cc2db4830ba29148dab89d,"Daum, Meghan"
64cc2db4830ba29148dab8c9,Cliffs
64cc2db4830ba29148dab8ca,Tamara Castleman
64cc2db4830ba29148dab8e0,"Isaacson, Clifford E."
64cc2db4830ba29148dab8e1,"Radish, Kris"
64cc2db4830ba29148dab900,"Selvon, Samuel"
64cc2db4830ba29148dab910,"Bloch, Marc"
64cc2db4830ba29148dab910,Marc Bloch
64cc2db4830ba29148dab91b,"Bunch, Chris"
64cc2db4830ba29148dab91b,Chris Bunch
64cc2db4830ba29148dab923,"Rozan, S. J."
64cc2db4830ba29148dab92f,"Parker, K. J."
64cc2db4830ba29148dab93d,"Fraser, George MacDonald"
64cc2db4830ba29148dab93d,George MacDonald Fraser
64cc2db4830ba29148dab96a,"David, Janina"
64cc2db4830ba29148dab96a,Janina David
64cc2db4830ba29148dab97a,"Anand, Mulk Raj"
64cc2db4830ba29148dab982,"Pender, Rose"
64cc2db4830ba29148dab983,"Severin, Tim"
64cc2db4830ba29148dab987,"Jones, Alan"
64cc2db4830ba29148dab987,Alan Jones
64cc2db4830ba29148dab996,"Zencey, Eric"
64cc2db4830ba29148dab9aa,"Leppard, Lois Gladys"
64cc2db4830ba29148dab9aa,Lois Gladys Leppard
64cc2db4830ba29148dab9aa,"Leppard, Lois Gladys,"
64cc2db4830ba29148dab9b0,"Westoff, Leslie Aldrich"
64cc2db4830ba29148dab9ce,William C. Welch
64cc2db4830ba29148dab9cf,Margaret Sharpe
64cc2db4830ba29148dab9d0,S. J. Derby
64cc2db4830ba29148dab9e1,Plutarch
64cc2db4830ba29148dab9f1,"Rabinowitz, Alan"
64cc2db4830ba29148daba42,"Fern, Fanny"
64cc2db4830ba29148daba55,"Thayer, Cynthia"
64cc2db4830ba29148daba5b,"Napoli, Dede"
64cc2db4830ba29148daba71,"Eldridge, Sherrie"
64cc2db4830ba29148daba9c,"Brink, Andre"
64cc2db4830ba29148dabaa0,"Zimmerman, R.D."
64cc2db4830ba29148dabaa0,"Zimmerman, R. D."
64cc2db4830ba29148dabaa7,"Andros, Phil"
64cc2db4830ba29148dabaa7,Phil Andros
64cc2db4830ba29148dabaa9,"Evans, Douglas"
64cc2db4830ba29148dabade,"Chaplet, Anne"
64cc2db4830ba29148dabae2,"Wilson, John Morgan"
64cc2db4830ba29148dabae2,John Morgan Wilson
64cc2db4830ba29148dabae6,"Broder, Henryk M"
64cc2db4830ba29148dabb02,"Carothers, Merlin R"
64cc2db4830ba29148dabb02,"Carothers, Merlin R."
64cc2db4830ba29148dabb15,"Benjamin, Harold H."
64cc2db4830ba29148dabb22,"Weber, Max"
64cc2db4830ba29148dabb22,Max Weber
64cc2db4830ba29148dabb26,"Wroe, Ann"
64cc2db4830ba29148dabb27,"Calder, James"
64cc2db4830ba29148dabb28,"Schnarr, Grant"
64cc2db4830ba29148dabb28,"SCHNARR, GRANT"
64cc2db4830ba29148dabb3a,"Esaki-Smith, Anna"
64cc2db4830ba29148dabb44,"Dee, Ed"
64cc2db4830ba29148dabb5b,James M. Ward
64cc2db4830ba29148dabb5b,"Ward, James M."
64cc2db4830ba29148dabb65,"Laux, Marcus"
64cc2db4830ba29148dabb8a,DiHeusen
