_id,genre
8321803059,History
8321803059,PG7170.R27 A94 1984
0835606953,BF311 .W578 1993
0835606953,Transpersonal psychology
0835606953,Consciousness
0835606953,153
0895261391,Communism
0895261391,Liberalism--United States
0895261391,Liberalism
0895261391,335.43
0895261391,HX40 .C52 2003
155970506X,General
155970506X,Fiction
1575664542,Large type books
1575664542,Fiction
1575664542,Amnesia
0671535722,Overweight women
0671535722,Families
0671535722,Families--Texas--Fiction
0671535722,Overweight women--Texas--Fiction
0671535722,PS3554.A947 B63 1996
0671535722,813/.54
044100217X,Science Fiction & Fantasy
0224025945,PR9619.3.W5 T48 1988
0224025945,823
0224025945,"Short stories, Australian"
0060655267,220.5/20434
0060655267,BS191.5.A1 1993 .C35
0029344301,E876 .W55 1986
0029344301,Politics and government
0029344301,973.927
0029344301,Conservatism
0029344301,Conservatism--United States
0375756655,Cooking--Study and teaching--History
0375756655,Home economics--Study and teaching--History
0375756655,Cooking--Study and teaching--United States--History
0375756655,Home economics--Study and teaching--United States--History
0375756655,TX173 .S44 2001
0375756655,641.5/0973/09041
0786004096,Murder
091581112X,Spiritualism
091581112X,Spirituality
3534148150,"Philosophy, Medieval"
3534148150,Theologians
3534148150,Theologians--Europe--Biography
3534148150,BT26 .T46 2002
3534148150,"Theology, Doctrinal--History"
3534148150,"Theology, Doctrinal--History--Middle Ages, 600-1500"
0590402803,Teen Fiction
0590402803,Children - Fiction & Literature
9780553212778,Horror
9780553212778,Self-experimentation in medicine in fiction
9780553212778,Supernatural
9780553212778,Open Library Staff Picks
9780553212778,English fiction
9780553212778,Scottish Horror tales
9780553212778,"Physicians, fiction"
9780553212778,Allegories
9780553212778,"Fiction, psychological"
9780553212778,"Supernatural, fiction"
9780553212778,Children's fiction
9780553212778,"England, fiction"
9780553212778,London (England)
9780553212778,open_syllabus_project
9780553212778,Good and evil
9780553212778,Fiction
9780553212778,Self-experimentation in medicine
9780553212778,Conduct of life in fiction
9780553212778,Supernatural in fiction
9780553212778,"Strange case of Dr. Jekyll and Mr. Hyde (Stevenson, Robert Louis)"
9780553212778,Paranormal fiction
9780553212778,Horror fiction
9780553212778,"Fiction, short stories (single author)"
9780553212778,English literature
9780553212778,Horror tales
9780553212778,Physicians
9780553212778,Juvenile fiction
9780553212778,Multiple personality
9780553212778,"London (england), fiction"
9780553212778,Large type books
9780553212778,Multiple personality in fiction
9780553212778,Conduct of life
9780553212778,Social conditions
9780553212778,Science Fiction & Fantasy
9780553212778,British and irish fiction (fictional works by one author)
9780553212778,"Good and evil, fiction"
9780553212778,Mystery and detective stories
9780553212778,Horror stories
9780553212778,"Fiction, horror"
9780553212778,England in fiction
9780553212778,Classic Literature
9780553212778,History and criticism
9780553212778,"Jekyll, doctor (fictitious character), fiction"
9780553212778,Physicians in fiction
1564585328,Bedtime
1564585328,Dreams & Sleep
0195046714,Philosophy of mind
0195046714,BD418.3 .N37 1990
0195046714,128/.2
0670866601,International finance
0670866601,Capital movements
0670866601,HG3891 .G37 2001
0670866601,Mutual funds
0670866601,Money
0670866601,332/.042
0781807891,491.6
0781807891,PB1591 .G24 2006
0781807891,Scottish Gaelic language--Dictionaries--English
0781807891,Scottish Gaelic language--English
0781807891,English language--Scottish Gaelic
0781807891,English language--Dictionaries--Scottish Gaelic
074348214X,Religious
074348214X,Parties & Party Planning
074348214X,Holidays
074348214X,Holiday & Seasonal Crafts
074348214X,Christian
074348214X,Decorating - General & Miscellaneous
074348214X,Holiday Cooking - Christmas
0877739471,Kuṇḍalinī
0877739471,Hindus
0877739471,Biography
0316056200,Children - Social Studies
0316056200,Teens - Biography
0316056200,Children - Business & Careers
3499505029,Motion picture producers and directors--Germany--Biography
3499505029,Motion picture producers and directors--United States--Biography
3499505029,"Lubitsch, Ernst , 1892-1947"
3499505029,Motion picture producers and directors
0060571837,Man-woman relationships
0060571837,Man-woman relationships--Fiction
0060571837,PS3552.A846 W58 2004
0060571837,813/.54
0060212497,Z1037.A1 C39 1985
0060212497,Children--Books and reading
0060212497,Youth--Books and reading
0060212497,808.06/8
0312890451,Life on other planets
0312890451,Muslim pilgrims and pilgrimages
0312890451,813/.54
0312890451,Muslim pilgrims and pilgrimages--Fiction
0312890451,Life on other planets--Fiction
0312890451,PS3561.E642 S58 2003
0133262243,005.13/3
0133262243,C (Computer program language)
0133262243,QA76.73.C15 H38 1995
0071411925,Entertaining
0071411925,Cooking
0786500212,Primitive Societies
0786500212,Indians Of North America
0340829915,PE1075 .B66 2003b
0340829915,English language--History
0340829915,420
0671619845,Chess--Miscellanea
0671619845,794.1
0671619845,GV1449.5 .P36 1987
0671633406,813/.5/4
0671633406,PS3559.N38 P4 1986
0850317940,"Fiction in English, 1945- - Texts"
0850317940,823/.914
0850317940,PR6064.A7/
0850317940,Social life and customs
0850317940,Young men--England--London--Fiction
0850317940,Young men
0671684612,PS3554.Y45 G5 1984
0671684612,158.1
0671684612,"Psychology, Applied"
0671684612,18.06
0671684612,Success
0886777119,Other Fantasy Fiction Categories
0886777119,Animals - Fiction
0886777119,Short Story Anthologies
0886777119,Teen Fiction - Fantasy
1578702666,Operating Systems (computers)
1578702666,Computer Networks
1578702666,Security Measures
1578702666,Extranets (computer Networks)
0609809431,305.235
0609809431,HQ797 .F38 2002
0609809431,Teenage boys
0609809431,"Feig, Paul"
9780140385724,Teen Fiction
9780140385724,Fiction
9780843105551,Friendship
9780843105551,"Fairies, fiction"
9780843105551,Fiction
9780843105551,Children's fiction
9780843105551,Fairies
0060196254,PS3563.A649 A94 2001
0060196254,Pharmaceutical industry--Fiction
0060196254,Pharmaceutical industry
0060196254,813/.54
0440495717,stuffed animals
0440495717,kangaroos
0440495717,Board books
0440495717,Pigs
0440495717,lost and found posessions
0440495717,Amistad
0440495717,Eeyore (Fictitious character)
0440495717,children's stories
0440495717,Teddy bears
0440495717,Toys
0440495717,imagination
0440495717,bears
0440495717,New York Times reviewed
0440495717,Specimens
0440495717,rabbits
0440495717,English literature
0440495717,"Eeyore (fictitious character), fiction"
0440495717,Easy books
0440495717,Protected DAISY
0440495717,Fiction
0440495717,German language materials
0440495717,bees
0440495717,Animals
0440495717,Rain and rainfall
0440495717,"Bears, fiction"
0440495717,Children's fiction
0440495717,Picture books for children
0440495717,rain
0440495717,Initial teaching alphabet
0440495717,Childrens stories
0440495717,Juvenile audience
0440495717,friendship
0440495717,Readers
0440495717,Latin language materials
0440495717,Juvenile works
0440495717,German language
0440495717,Juvenile fiction
0440495717,Winnie-the-Pooh (Fictitious character)
0440495717,Ficción juvenil
0440495717,"Winnie-the-pooh (fictitious character), fiction"
0440495717,Series
0440495717,Tigger (Fictitious character)
0440495717,Humorous stories
0440495717,Tail
0440495717,piglets
0440495717,Toy and movable books
0440495717,water
0440495717,Swine
0440495717,rainfall
0440495717,Rebuses
1556612958,BT613 .J47 1992
1556612958,232.91
1556612958,TheologyMary
0684808528,Judges--United States--Biography
0684808528,"Warren, Earl , 1891-1974"
0684808528,Judges
0684808528,KF8745.W3 C73 1997
0684808528,347.73/2634 B
0684808528,Governors
0684808528,Governors--California--Biography
0471355232,Design & Development - Databases
0471355232,Database Administration & Management
0752804510,Italian language--Study and teaching
0752804510,Italian language--Study and teaching--Fiction
0752804510,Teachers--Ireland--Dublin--Fiction
0752804510,Teachers
0312253788,"Leidl, Constance (Fictitious character)--Fiction"
0312253788,Women psychologists--Fiction
0312253788,PS3573.I434 A6 2000
0312253788,"Meiklejohn, Charlie (Fictitious character)--Fiction"
0312253788,"Leidl, Constance (Fictitious character)"
0312253788,Women psychologists
0312253788,Married people--Fiction
0312253788,813/.54
0312253788,"Detective and mystery stories, American"
0312253788,Married people
0312253788,"Meiklejohn, Charlie (Fictitious character)"
0312253788,Private investigators
0312253788,Private investigators--Fiction
044024126X,Science Fiction & Fantasy Media Tie-In Fiction
044024126X,Space Exploration - Fiction
044024126X,High Tech and Hard Science Fiction
0525936815,Fiction
0525936815,World Literature
0671883402,PN1992.77.S73 N46 1995
0671883402,791.45/72
014005264X,Psychopathology - General & Miscellaneous
014005264X,Human Sexuality - Psychology
014005264X,Socio-Cultural Anthropology - General & Miscellaneous
014005264X,Abuse & Violence
014005264X,Family Abuse & Violence
0140256903,305.42/0971
0140256903,Feminism--Canada
0140256903,Feminism
0140256903,Feminism--United States
068481580X,PS3539.H957 B53 1996
068481580X,African American women--Psychology--Fiction
068481580X,African American women--Psychology
068481580X,813/.52
0140422137,821/.4
0140422137,English poetry
0140422137,PR3546 .A1 1972
0892967706,Women journalists
0892967706,Massacres--Fiction
0892967706,Women journalists--Fiction
0892967706,PR6103.A78 B58 2002
0892967706,Massacres
0892967706,Aboriginal Australians--Crimes against--Fiction
0892967706,Aboriginal Australians--Crimes against
0892967706,823/.914
0679757953,F1414.2 .G77 1995
0679757953,Politics and government
0679757953,Economic conditions
0679757953,Moral conditions
0679757953,Social conditions
0375503587,Manic-depressive persons
0375503587,Depressed persons
0375503587,RC516 .B395 2002
0375503587,Manic-depressive persons--Biography
0375503587,Electroconvulsive therapy
0375503587,616.89/5/0092 B
0375503587,"Mental healthBehrman, Andy , 1962-"
0375503587,Depressed persons--Biography
0764502905,Business Software
0764502905,Microsoft Office
0879519398,Civilization
0879519398,Foreign Relations
0879519398,Politics And Government
0879519398,European Influences
0393027643,972.8505/3
0393027643,History
0393027643,F1528 .C6713 1989
0684814579,Television personalities
0684814579,791.45/028/092 B
0684814579,Comedians--United States--Biography
0684814579,PN1992.4.B46 A3 1996
0684814579,Television personalities--United States--Biography
0684814579,"Berry, Bertice"
0684814579,Comedians
0375409068,Intelligence officers--Fiction
0375409068,Political violence--Fiction
0375409068,Bombings
0375409068,Bombings--Fiction
0375409068,Political violence
0375409068,813/.54
0375409068,Intelligence officers
0375409068,PS3569.N86 N54 2001
0787953431,LC212.92 .G87 2001
0787953431,Educational change
0787953431,Sex differences in education--United States--Case studies
0787953431,Sex differences in education
0787953431,Educational change--United States--Case studies
0787953431,370.15/1
048640062X,Scottish
048640062X,English
048640062X,Irish
048640062X,Welsh
048640062X,Literary Collections
1573241342,Conduct Of Life
1573241342,Religious Life
1573241342,Women
1573241342,Meditations
006446704X,Mathematics & Measurement
006446704X,Counting
0393320030,writing
0393320030,Authorship
0393320030,"Fiction, authorship"
0393320030,Fiction
0393320030,Vocational guidance
0066212367,"Carter, Allene G"
0066212367,"Carter, Edward A , -1963"
0066212367,African American soldiers
0066212367,Medal of Honor--Biography
0066212367,African American soldiers--Biography
0066212367,"World War, 1939-1945--Campaigns--Germany"
0066212367,Medal of Honor
0066212367,"World War, 1939-1945--Campaigns"
0066212367,"World War, 1939-1945--Medals--United States"
0066212367,D796.5.U6 C36 2003
0066212367,"World War, 1939-1945--Medals"
0066212367,"World War, 1939-1945--African Americans"
0066212367,940.54/8173
0553269224,Fiction
0553269224,Classic Literature
0553269224,Dating (Social customs)
0553269224,Family
0553269224,Children's Books - Young Adult Fiction
0553269224,Non-Classifiable
0553269224,Canada
0553269224,"Prince edward island, fiction"
0553269224,"World War, 1914-1918"
0553269224,"World war, 1914-1918, fiction"
0553269224,Children: Young Adult (Gr. 7-9)
0553269224,Children's fiction
0553269224,Friendship
0553269224,Family life
0553269224,War stories
0553269224,Girls
0553269224,Orphans
0553269224,"Shirley, anne (fictitious character), fiction"
0553269224,War
0553269224,Children and war
0553269224,General
0553269224,Juvenile fiction
0553269224,Country life
0553269224,Classic fiction
1582341311,Values--Psychological aspects
1582341311,Spiritual life
1582341311,128
1582341311,Meaning (Psychology)
1582341311,Multiple intelligences
1582341311,Spiritual intelligence
1582341311,BF778 .Z64 2001
038000321X,Aircraft accidents
038000321X,TL553.9 .R4 2002
038000321X,Aircraft accidents--Andes Region
038000321X,Airplane crash survival
038000321X,Cannibalism
038000321X,Cannibalism--Andes Region
0394507614,Trees
0394507614,Trees--United States--Identification
0394507614,Trees--Canada--Identification
0394507614,QK481 .L49 1980
0028810384,Defense industries--Japan--History--20th century
0028810384,Defense industries--History
0028810384,Military policy
0028810384,UA845 .C45 1992
0028810384,355/.0335/52
0803287518,Science--Philosophy
0803287518,191
0803287518,B945.P43 C5 1998
0803287518,Metaphysics
0803287518,Pragmatism
055380202X,Quantum theory
055380202X,530.12
055380202X,QC174.12 .H39 2001
0670859761,Hatshepsut
0670859761,History
0670859761,Queens--Egypt--Biography
0670859761,Queens
0140086994,Fiction
0140086994,Accidents
0140086994,Death
0140086994,Friendship
0028608488,Baseball
0028608488,GV867 .B26 1996
0375402241,Fiction
0375402241,Marketing
0375402241,Soft Drink Industry
0449901203,Civilization - History
0449901203,National Characteristics
0449901203,Japanese History
0449901203,Asian & Asian American Studies
0373105525,Motion picture actors and actresses--Fiction
0373105525,Motion picture actors and actresses
0373105525,Spouses--Fiction
0373105525,Spouses
0747530130,Carnival--Brazil--Rio de Janeiro--Fiction
0747530130,Motion picture producers and directors
0747530130,869.3 F
0747530130,Motion picture producers and directors--Fiction
0747530130,Carnival
1564021971,Family Life
1564021971,Single-parent Families
1564021971,Fiction
1564021971,Grandmothers
0806124733,Women Pioneers
0806124733,Women
0806124733,Gold Discoveries
0806124733,Frontier And Pioneer Life
0806124733,History
0374265666,Lawyers
0374265666,Law firms--History
0374265666,KF355.N4 C37 1993
0374265666,Lawyers--New York (State)--New York--Biography
0374265666,"HistorySkadden, Arps, Slate, Meagher & Flom"
0374265666,Law firms--New York (State)--New York--History
0374265666,"HistorySkadden, Slate, Meagher & Flom"
0879101369,Musicals
0553370928,Massage
0553370928,RA780.5 .I55 1992
0553370928,615.8/22
0316234087,Alphabet
002350580X,372.4/1
002350580X,LB1050 .H34 1986
002350580X,Reading
0312276613,Home Remodeling
0312276613,House & Home
0312276613,Renovations & Repair
0312276613,Decorating
0500271127,Middle Eastern & Egyptian Folklore & Mythology
0670883417,Seder
0670883417,Texts
0670883417,Haggadot
0670883417,Liturgy
0670883417,Judaism
076534128X,Christian Fiction & Literature
076534128X,Literary Styles & Movements - Fiction
094438336X,Apache Indians--History--19th century
094438336X,History--Personal narratives
094438336X,E470.9 .H36 1996
094438336X,"DiariesHand, George O , 1830-1887"
094438336X,United States. Army. California Column.
094438336X,Apache Indians--History
0609605992,"Cleopatra , -30 B.C"
0609605992,"Antonius, Marcus , 83? B.C.-30 B.C"
0609605992,821/.914
0609605992,Queens--Egypt--Fiction
0609605992,Queens
0609605992,PR6056.A537 W48 2000
0609605992,History
0609605992,"Caesar, Julius"
0895947668,Coming Out & Family Life
0895947668,Self-Help & Psychology - Gay & Lesbian Studies
1557507023,Admirals--United States--Biography
1557507023,United States. Navy
1557507023,"Rickover, Hyman George"
1557507023,Nuclear submarines--History
1557507023,V63.R54 R63 1992
1557507023,Nuclear submarines--United States--History
1557507023,359.3/2574/092 B
1557507023,Admirals
1842125850,Peruvian Expeditions (1912-1915)
1842125850,F3429.1.M3 B617 2005
1842125850,Incas--Antiquities
1842125850,985.37
1842125850,Antiquities
1842125850,Description and travel
1842125850,Yale Peruvian Expedition (1911)
1842125850,"TravelBingham, Hiram , 1875-1956"
0684190702,823/.914
0684190702,Prehistoric peoples
0684190702,Prehistoric peoples--Fiction
0684190702,PR6053.R228 G54 1988
0829811672,Spiritual life--Christianity
0829811672,Women mystics
0829811672,Mysticism
0829811672,BV4501.2 .F44 1997
0829811672,248
1594140812,Death
1594140812,Brothers And Sisters
1594140812,Family Relationships
1594140812,Teenage Girls
1594140812,Motherless Families
1594140812,Mothers
1594140812,Traffic Accident Victims
0140443592,"Translations into EnglishKleist, Heinrich von , 1777-1811"
0140443592,PZ3.K6753 Mar 1978
0140443592,PT2378
0312026145,"Whitehead, Mary Beth"
0312026145,Surrogate mothers
0312026145,306.8/743/0924
0312026145,Surrogate mothers--New Jersey--Biography
0312026145,HQ759.5 .W48 1989
0874771501,Diaries
0874771501,Therapeutic Use
042516618X,Jewish Fiction & Literature
042516618X,Women's Fiction
042516618X,Family & Friendship - Fiction
042516618X,Travel & Transportation - Fiction
0690038380,Family
0690038380,Children's Fiction
046500945X,Psychotherapy
046500945X,Psychology &amp; Psychiatry
0743411463,Databases
0743411463,Computer Crimes
0743411463,"Espionage, Soviet"
0743411463,"Defense Information, Classified"
0898703484,BX1795.F44 S74 1991
0898703484,Feminism--Religious aspects--Catholic Church--Controversial literature
0898703484,261.8/3442
0899193099,Country life--Georgia--Fiction
0899193099,Country life
0899193099,Families--Georgia--Fiction
0899193099,Families
0899193099,PS3552.U73248 C6 1984
0380793261,Women Detectives - Fiction
0380793261,Occupations - Fiction
0380793261,Detective Fiction
0380793261,Arts & Entertainment - Fiction
0380793261,Cozy Mysteries & Amateur Sleuths
0425181898,813/.54
0425181898,History
0425181898,Undercover operations
0425181898,"Peninsular Campaign, 1862--Fiction"
0425181898,Brothers and sisters--Fiction
0425181898,Brothers and sisters
0425181898,PS3563.O5234 B7 2001
0425181898,Undercover operations--Fiction
0425181898,"Peninsular Campaign, 1862"
0070522626,QA155 .R53 1993
0070522626,"Algebra--Outlines, syllabi, etc"
0070522626,512.9
055321392X,Fiction
055321392X,Classics
0679310495,War crime trials
0679310495,"MacKenzie, Lewis , 1940-"
0679310495,JZ6377.C2 O34 2000
0679310495,"Dallaire, Roméo"
0679310495,Armed Forces
0679310495,History--Atrocities
0679310495,International police
0679310495,"Yugoslav War, 1991-1995--Atrocities"
0679310495,"Arbour, Louise , 1947-"
0789419467,F309.3 .F458 1997
0789419467,917.5904/63
0789419467,Guidebooks
0887065414,Hallucinogenic drugs
0887065414,Consciousness--Research
0887065414,Psychotherapy
0451201698,Spiritualism
0451201698,Mental & Spiritual Healing
0451201698,Death
0451201698,Energetic Healing
0451201698,Grief & Bereavement
0201483572,BF575.D35 L48 1995
0201483572,155.9/37/0854
0201483572,Bereavement--Psychological aspects
0201483572,Loss (Psychology)
0201483572,Deprivation (Psychology)
0201483572,Maternal deprivation
0201483572,Mothers and daughters
0881791261,"Housing, Cooperative"
0881791261,HD7287.7 .H36 1996
0881791261,334/.1
0877853797,New Church
0877853797,Addiction Recovery & Twelve-Step Programs
0877853797,Spiritual Life - Christian Life
0877853797,Mysticism - Christian
0877853797,Psychology & Self-Improvement - Christian Life
0743236106,Cowboys--Social life and customs
0743236106,Cowboys--Montana--Biography
0743236106,F735.2.G76 A3 2003
0743236106,636.2/13/092 B
0743236106,"Groneberg, Tom , 1966-"
0743236106,Ranch life--Montana
0743236106,Ranch life
0743236106,Cowboys--Montana--Social life and customs
0743236106,Cowboys
0743236106,Social life and customs
1855857030,133
1855857030,Parapsychology--Investigation
1855857030,BF1031 .P3312 1999
1855857030,Parapsychology
0312135742,Space and time--Fiction
0312135742,813/.54
0312135742,PS3553.A315 O34 1995
0312135742,Space and time
0060176598,813/.54
0060176598,Women lawyers
0060176598,Women lawyers--United States--Fiction
0060176598,PS3569.C725 R86 1995
0767908015,Fiction--Authorship
0767908015,Socialites--Fiction
0767908015,813/.54
0767908015,Socialites
0767908015,Fiction--Authorship--Fiction
0767908015,Gay men
0767908015,Novelists--Fiction
0767908015,Gay men--Fiction
0767908015,Novelists
0767908015,PS3553.H716 J4 2001
0882667750,Brewing
0882667750,Brewing--Amateurs' manuals
0882667750,TP570 .M47 1992
0882667750,641.8/73
0023193913,291
0023193913,Religions
0023193913,BL50 .R34 1992
0023193913,Religion
0679403477,Man-woman relationships--History
0679403477,HQ801 .A513 1994
0679403477,Love--History
0679403477,302.3
0842321934,Christian Life
0842321934,End Of The World
0141001771,PS3565.L838 W45 2000
0141001771,813/.6
0141001771,Young women--Fiction
0141001771,Adult children living with parents
0141001771,Young women
0141001771,Adult children living with parents--Fiction
0452267765,African American Families
0394459865,"Ford, Gerald R , 1913-2006"
0394459865,E866 .H47 1975
0394459865,973.925/092/4
1558216510,Country life--New England
1558216510,F10 .W48 1998
1558216510,974
1558216510,Social life and customs
1558216510,"Wetherell, W. D , 1948-"
1558216510,Country life
0061092622,Fiction
0061092622,Mystery & Crime
0061092622,Fiction Subjects
0521379253,Reasoning
0521379253,Logic
0521379253,168
0521379253,BC177 .W324 1989
0553071882,Men
0553071882,Psychology
0553071882,Masculinity
0671008927,791.43/75
0671008927,Star Trek films
0671008927,PN1995.9.S694 E18 1998
0826311008,Indians of North America
0826311008,PS3525.A2844 W5 1988
0826311008,813/.52
0826311008,Indians of North America--Fiction
0553573705,Illegitimate children of royalty--Fiction
0553573705,Middle Ages--Fiction
0553573705,Knights and knighthood
0553573705,Middle Ages
0553573705,Illegitimate children of royalty
0553573705,PS3556.E22 A7 2001
0553573705,Knights and knighthood--Fiction
0553573705,813/.54
080131755X,302.23/072
080131755X,Mass media--Research--Methodology
080131755X,Communication--Research--Methodology
080131755X,P91.3 .W37 1997
069811924X,Fiction - U. S. People
069811924X,Fiction - General & Miscellaneous
069811924X,Fiction - Island Peoples
069811924X,Fiction - European People
069811924X,Places & Cultures
069811924X,Fiction - Horror
069811924X,Fiction - Fantasy & Magic
069811924X,Monsters & Ghosts
0684859068,Reading
0684859068,"Literature, Modern--Appreciation"
0684859068,Literature--Study and teaching
0684859068,"Literature, Modern--History and criticism"
0684859068,PN83 .B57 2000
0684859068,801/.9
0912333006,International cooking
0912333006,Cooks--Louisiana--New Orleans--Biography
0912333006,TX725.A1 G716 1983
0912333006,Cooks
0912333006,641.5
1573222607,Refugees
1573222607,Refugees--Fiction
1573222607,Married people
1573222607,"World War, 1939-1945--Refugees"
1573222607,Married people--Fiction
1573222607,"World War, 1939-1945--Italy, Northern--Fiction"
1573222607,"World War, 1939-1945--Refugees--Fiction"
1573222607,813/.54
1573222607,"World War, 1939-1945"
1573222607,PS3563.O7714 A85 2003
0060638966,Psychotherapist and patient
0060638966,Psychotherapist and patient--Case studies
0060638966,Psychotherapy
0060638966,"Ethics, Medical"
0060638966,"Heyward, Carter"
0060638966,Physician-Patient Relations
0060638966,WM 420 H622w 1993
0060638966,Psychotherapy--Moral and ethical aspects--Case studies
0060638966,RC480.8 .H48 1993
0060638966,174/.2
0060638966,1993 A-974
0673166244,Urban economics
0673166244,Economic conditions
0673166244,HT321 .U2915 1984
0803294336,Pitchers (Baseball)
0803294336,GV865.J6 T46 1998
0803294336,"Johnson, Walter , 1887-1946"
0803294336,Pitchers (Baseball)--United States--Biography
0803294336,796.357/22/092 B
0684868814,"Adams, John Quincy , 1767-1848"
0684868814,Statesmen--United States--Biography
0684868814,Presidents--United States--Biography
0684868814,973.4/4/0922 B
0684868814,"FamilyAdams, John , 1735-1826"
0684868814,E322.1 .B76 2002
0684868814,"Adams, John , 1735-1826"
0684868814,Statesmen
0684868814,"Adams, Henry , 1838-1918"
0684868814,Historians
0684868814,Presidents
0684868814,Adams family
0684868814,"Adams, Charles Francis , 1807-1886"
0684868814,Historians--United States--Biography
0446527785,Traffic accident victims--Family relationships
0446527785,Hit-and-run drivers--Fiction
0446527785,Widowers--Fiction
0446527785,Sheriffs
0446527785,Sheriffs--Fiction
0446527785,Psychological fiction
0446527785,Widowers
0446527785,PS3569.P363 B46 2001
0446527785,Traffic accident victims--Family relationships--Fiction
0446527785,Women teachers--Fiction
0446527785,813/.54
0446527785,Women teachers
0446527785,Hit-and-run drivers
1881548287,Nall family
1881548287,Slaves--Alabama
1881548287,Slavery
1881548287,Slavery--Alabama
1881548287,E185.97.N35 A3 1995
1881548287,"Nall, Jasper Rastus , 1861-1956"
1881548287,African Americans
1881548287,976.1/00496073 B
1881548287,African Americans--Alabama--Biography
1881548287,Slaves
0870403796,796.8/154
0870403796,Qi (Chinese philosophy)
0870403796,GV505 .T63
0773503498,HG172.G64 S37
0773503498,CT310.G64 S37x
0773503498,"Gordon, Donald , 1901-1969"
0773503498,Capitalists and financiers--Canada--Biography
0773503498,Statistics
0773503498,Capitalists and financiers
0345456483,PS3613.C557 G73 2003
0345456483,Arthurian romances--Adaptations
0345456483,Arthur
0345456483,Arthurian romances
0345456483,Grail--Fiction
0345456483,History
0345456483,Galahad
0345456483,Grail
0060171723,"QuotationsFranklin, Benjamin , 1706-1790"
0060171723,"Quotations, American"
0060171723,E302.6.F8 A25 1995
0060171723,973.3/092
0801044081,"Bible Stories, English"
0801044081,Bible Stories
0684830213,"Criminal justice, Administration of"
0684830213,Trials (Murder)
0684830213,"Trials, litigation, etcSimpson, O. J , 1947-"
0684830213,"Evidence, Criminal"
0684830213,"Evidence, Criminal--United States"
0684830213,345.73/02523/0979494 347.30525230979494
0684830213,"Criminal justice, Administration of--California--Los Angeles"
0684830213,KF224.S485 D47 1996
0684830213,Trials (Murder)--California--Los Angeles
0804831866,Zen Buddhism
0804831866,294.3927 Z42
0804831866,BQ9264 .R4 1985
0911012494,"East Indians--Africa, East"
0911012494,East Indians
0911012494,DT429 .A35
0911012494,301.45/19/14067
0465083560,Terrorism--United States
0465083560,World politics
0465083560,World politics--1995-2005
0465083560,HV6432 .A43 2001
0465083560,Terrorism
0465083560,973.931
0465083560,"September 11 Terrorist Attacks, 2001"
1880284545,Women novelists
1880284545,Women novelists--Fiction
1880284545,Artist colonies
1880284545,813/.54
1880284545,PS3569.M537635 A83 2002
1880284545,Artist colonies--Fiction
0937274488,Microwave drying
0937274488,SB447 .J6613 1988
0937274488,Dried flower arrangement
0937274488,Flowers--Drying
0937274488,745.92
0937274488,Botanical specimens--Drying
0060617225,Tibetan Buddhism
0060617225,Buddhist Doctrine
0132924439,Cost Control
0132924439,HD47.3 .K62 1994
0132924439,Cost control
0132924439,658.15/52
0132924439,HD47.3 K75 1995
089879420X,Getting Published
089879420X,Editing & Proofreading
089879420X,Writing - General & Miscellaneous
089879420X,Rhetoric - English Language
1558680896,Etiquette
1558680896,Social Life And Customs
0812579887,Science & Technology - Fiction
0812579887,Space Exploration - Fiction
0374222975,Women lawyers--South Africa--Fiction
0374222975,Man-woman relationships
0374222975,Man-woman relationships--South Africa--Fiction
0374222975,PR9369.3.G6 N6 1994
0374222975,Marriage--South Africa--Fiction
0374222975,Race relations
0374222975,Marriage
0374222975,Women lawyers
0374222975,823
0439112109,Diaries
0439112109,[Fic]
0439112109,Blacks--Angola--Fiction
0439112109,Diaries--Fiction
0439112109,Slave trade--Fiction
0439112109,Princesses--Fiction
0439112109,Mbundu (African people)
0439112109,Blacks
0439112109,History
0439112109,"Nzinga , 1582-1663"
0439112109,PZ7.M478693 Nz 2000
0439112109,Slave trade
0439112109,Sex role
0439112109,Sex role--Fiction
0439112109,Mbundu (African people)--Fiction
0439112109,Princesses
0789467747,Therapeutic Use
0789467747,Flowers
0521790514,Geological time
0521790514,QE508 .L48 2000
0521790514,"Holmes, Arthur , 1890-1965"
0521790514,Age
0521790514,551.7/01
0684847353,Biography
0684847353,Motion Picture Producers And Directors
185326122X,Children's Fiction
185326122X,General
031226366X,Health - Diseases & Disorders
031226366X,Women's Health
031226366X,Diet & Nutrition
0446517585,Governors--Arkansas--Pictorial works
0446517585,Presidents--Pictorial works
0446517585,Governors--Pictorial works
0446517585,"Pictorial worksClinton, Bill , 1946-"
0446517585,Presidents--United States--Election--1992--Pictorial works
0446517585,Presidents--Election--Pictorial works
0446517585,Presidents--United States--Pictorial works
067088782X,Decorating - General & Miscellaneous
067088782X,Upholstery & Fabrics - Decorating
067088782X,Crafts - Home Accessories
067088782X,Sewing
080650160X,Modern Philosophy - General & Miscellaneous
080650160X,Ethics & Moral Philosophy - Theoretical
080650160X,Existentialism
0394746376,Tales
0394746376,Legends--Ireland
0394746376,Tales--Ireland
0394746376,Legends
0394746376,GR153.5 .I75 1985
1400046149,Sex customs
1400046149,Sex instruction
1400046149,613.9/6
1400046149,HQ31 .C743 2002
1561586137,"Architecture, Domestic"
1561586137,728/.37/0222
1561586137,"Architecture, Domestic--Designs and plans"
1561586137,House construction
1561586137,NA7115 .S87 2002
1561586137,Interior architecture--Designs and plans
0786867906,PN1949.S7 B87 2001
